time,binanceADAUSDTbidMax,binanceADAUSDTsellMin,nicehashADAUSDTbidMax,nicehashADAUSDTsellMin,okxADAUSDTADA-USDTbidMax,okxADAUSDTADA-USDTsellMin,krakenADAUSDTbidMax,krakenADAUSDTsellMin,cryptoADAUSDTbidMax,cryptoADAUSDTsellMin,
15 March 2023 23:33:10,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:10,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:10,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:10,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:11,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:13,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:14,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:16,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:16,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:16,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:17,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:17,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:18,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:18,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:19,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:21,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:21,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:21,0.3233,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
